Bobby Flay,"Robert William Flay (born December 10, 1964) is an American celebrity chef, restaurateur, and reality television personality. He is the owner and executive chef of several restaurants: Mesa Grill in Las Vegas; Bar Americain in New York and at Mohegan Sun; Bobby Flay Steak in Atlantic City; Gato in New York, and Bobby's Burger Palace in 19 locations across 11 states.Flay has hosted several Food Network television programs, appeared as a guest and hosted a number of specials on the network.",https://upload.wikimedia.org/wikipedia/commons/1/10/Bobby_Flay_Green_Bay_2007.jpg,Food,23
Gary Mehigan,Gary Mehigan (born 12 February 1967) is an English Australian chef and restaurateur. Mehigan was one of the judges of the Network 10 series MasterChef Australia.,https://upload.wikimedia.org/wikipedia/commons/5/55/George_Calombaris%2C_Matt_Preston_and_Gary_Mehigan_2016_TV_Week_Logie_Awards_%2826907450025%29.jpg,Food,24
Vikas Khanna,"Vikas Khanna (born 14 November 1971) is an Indian Michelin star Chef, restaurateur, cookbook writer, filmmaker and humanitarian. He is one of the judges of Star Plus series MasterChef India.",https://upload.wikimedia.org/wikipedia/commons/f/f0/Doctorate_ceremony.jpg,Food,25
Sanjeev Kapoor,"Sanjeev Kapoor (born 10 April 1964) is an Indian celebrity chef, entrepreneur and television personality. Kapoor stars in the TV show Khana Khazana, which is the longest running show of its kind in Asia; it broadcasts in 120 countries and in 2010 had more than 500 million viewers.",https://upload.wikimedia.org/wikipedia/commons/c/c9/Sanjeev_Kapoor.JPG,Food,26
Atul Kochhar,"Atul Kochhar (born 31 August 1969) is an Indian-born, British based chef, restaurateur, and television personality. His unique talent has changed the way people perceive and experience Indian cuisine.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Atul_Kochhar.jpg,Food,27
Ruth Reichl,"Ruth Reichl (; born January 16, 1948), is an American chef, food writer, co-producer of PBS's Gourmet's Diary of a Foodie, culinary editor for the Modern Library, host of PBS's Gourmet's Adventures With Ruth, and the last editor-in-chief of Gourmet magazine. She has written critically acclaimed, best-selling memoirs: Tender at the Bone: Growing Up at the Table, Comfort Me with Apples: More Adventures at the Table, Garlic and Sapphires: The Secret Life of a Critic in Disguise and Not Becoming My Mother.",https://upload.wikimedia.org/wikipedia/commons/e/e5/Ruth_Reichl.jpg,Food,28
Jeffrey Steingarten,"Jeffrey L. Steingarten (born May 31, 1942) is a leading food writer in the United States.  He has been the food critic at Vogue magazine since 1989.",https://upload.wikimedia.org/wikipedia/commons/9/9e/Jeffrey_Steingarten_-_Ice_Cream_Sunday.jpg,Food,29
Narendra Damodardas Modi,Narendra Damodardas Modi (Gujarati pronunciation: [ˈnəɾendrə dɑmodəɾˈdɑs ˈmodiː] (listen); born 17 September 1950) is an Indian politician serving as the 14th and current Prime Minister of India since 2014. He was the Chief Minister of Gujarat from 2001 to 2014 and is the Member of Parliament for Varanasi.,https://upload.wikimedia.org/wikipedia/commons/d/da/Shri_Narendra_Modi.jpg,Politics,30
Rahul Gandhi,"Rahul Gandhi (pronunciation  [ˈraːɦʊl ˈɡaːnd̪ʱiː]) (born 19 June 1970) is an Indian politician who was the President of the Indian National Congress from 16 December 2017 to 3 July 2019. He hails from a long line of politicians, known as the Nehru-Gandhi family, which has occupied a prominent place in the politics of India ever since the country gained independence in 1947.",https://upload.wikimedia.org/wikipedia/commons/d/d5/Rahul_Gandhi%2C_Member_of_Parliament%2C_Wayanad%2C_Kerala.jpg,Politics,31
Donald John Trump,"Donald John Trump (born June 14, 1946) is the 45th and current president of the United States. Before entering politics, he was a businessman and television personality.",https://upload.wikimedia.org/wikipedia/commons/5/56/Donald_Trump_official_portrait.jpg,Politics,32
Barack Hussein Obama II,"Barack Hussein Obama II ( (listen); born August 4, 1961) is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Barack Obama was the first African-American president of the United States.",https://upload.wikimedia.org/wikipedia/commons/8/8d/President_Barack_Obama.jpg,Politics,33
Amit Anilchandra Shah,Amit Anilchandra Shah (born 22 October 1964) is an Indian politician currently serving as the Minister of Home Affairs. He had served as the President of the Bharatiya Janata Party (BJP) from 2014 to 2020.,https://upload.wikimedia.org/wikipedia/commons/0/0f/Amit_shah_official_portrait.jpg,Politics,34
Hillary Diane Rodham Clinton,"Hillary Diane Rodham Clinton (née Rodham; born October 26, 1947) is an American politician, diplomat, lawyer, writer, and public speaker. She served as the 67th United States Secretary of State from 2009 to 2013, as United States senator from New York from 2001 to 2009, and as First Lady of the United States from 1993 to 2001.",https://upload.wikimedia.org/wikipedia/commons/2/28/Hillary_Clinton_by_Gage_Skidmore_2.jpg,Politics,35
Arvind Kejriwal,"Arvind Kejriwal (born 16 August 1968) is an Indian politician and a former bureaucrat who is the current and 7th Chief Minister of Delhi since February 2015. He was also the Chief Minister of Delhi from December 2013 to February 2014, stepping down after 49 days of assuming power.",https://upload.wikimedia.org/wikipedia/commons/1/18/Arvind_Kejriwal_September_02%2C_2017_crop.jpg,Politics,36
Alexander Boris de Pfeffel Johnson,"Alexander Boris de Pfeffel Johnson (; born 19 June 1964) is a British politician, author, and former journalist who has served as Prime Minister of the United Kingdom and Leader of the Conservative Party since 2019. He was Foreign Secretary from 2016 to 2018 and Mayor of London from 2008 to 2016.",https://upload.wikimedia.org/wikipedia/commons/7/76/Boris_Johnson_official_portrait_%28cropped%29.jpg,Politics,37
Yogi Adityanath,"Yogi Adityanath (born Ajay Mohan Bisht; 5 June 1972) is an Indian monk and Hindu nationalist politician serving as the 22nd and current Chief Minister of Uttar Pradesh, in office since 19 March 2017.He was appointed as the Chief Minister on 26 March 2017 after the Bharatiya Janata Party (BJP) won the 2017 State Assembly elections, in which he was a prominent campaigner. He has been the Member of Parliament from the Gorakhpur constituency, Uttar Pradesh, for five consecutive terms since 1998.Adityanath is also the Mahant or head priest of the Gorakhnath Math, a Hindu temple in Gorakhpur, a position he has held since the death of his spiritual ""father"", Mahant Avaidyanath, in September 2014.",https://upload.wikimedia.org/wikipedia/commons/1/18/The_Uttar_Pradesh_Chief_Minister%2C_Shri_Yogi_Adityanath_meeting_the_President%2C_Shri_Ram_Nath_Kovind%2C_at_Rashtrapati_Bhavan%2C_in_New_Delhi_on_February_10%2C_2018_%28cropped%29.jpg,Politics,38
Silvana Koch-Mehrin,"Esther Silvana Koch-Mehrin (born 17 November 1970, in Wuppertal) is a German politician and former Member of the European Parliament with the Free Democratic Party of Germany. Until May 2011, she was Vice Chairwoman of the Alliance of Liberals and Democrats for Europe.",https://upload.wikimedia.org/wikipedia/commons/9/9f/14-02-05-straszburg-RalfR-009.jpg,Politics,39
Manish Malhotra,"Manish Malhotra (born 5 December 1966) is a former Indian Fashion designer turned costume designer and stylist, widely  known for his works in Bollywood, Telugu cinema, Tamil cinema, Hollywood, and television. In 1998, he ventured into modelling and runway fashion designing with his couture Reverie-Manish Malhotra.",https://upload.wikimedia.org/wikipedia/commons/d/d2/Manish_Malhotra_graces_the_HT_Style_Awards_2018.jpg,Fashion,40
Tom Ford,"Thomas Carlyle Ford (born August 27, 1961) is an American fashion designer and filmmaker. He launched his eponymous luxury brand in 2006, having previously served as the creative director at  Gucci and Yves Saint Laurent.",https://upload.wikimedia.org/wikipedia/commons/9/98/Tom_Ford_cropped_2009.jpg,Fashion,41
Sabyasachi Mukherjee,"Sabyasachi Mukherjee (born 23 February 1974) is an Indian fashion designer, jewellery designer and couturier from Kolkata. Since 1999, he has sold designer merchandise using the label Sabyasachi.",https://upload.wikimedia.org/wikipedia/commons/a/aa/Sabyasachi_Mukherjee.jpg,Fashion,42
Ralph Lauren,"Ralph Lauren, KBE (né Lifshitz; born October 14, 1939) is an American fashion designer, philanthropist, and billionaire businessman, best known for the Ralph Lauren Corporation, a global multibillion-dollar enterprise. He has become well known for his collection of rare automobiles, some of which have been displayed in museum exhibits.",https://upload.wikimedia.org/wikipedia/commons/d/da/Ralph_Lauren_2013.jpg,Fashion,43
Betsey Johnson,"Betsey Johnson (born August 10, 1942) is an American fashion designer best known for her feminine and whimsical designs. Many of her designs are considered ""over the top"" and embellished.",https://upload.wikimedia.org/wikipedia/commons/3/3f/Betsey_Johnson%2C_Red_Dress_Collection_2007.jpg,Fashion,44
Tommy Hilfiger,"Thomas Jacob Hilfiger (/hɪlˈfɪgɚ, -əʳ/; born March 24, 1951) is an American fashion designer and founder of Tommy Hilfiger Corporation.After starting his career by co-founding a chain of jeans/fashion stores called People's Place in upstate New York in the 1970s, he began designing preppy clothing for his own eponymous menswear line in the 1980s. The company later expanded into women's clothing and various luxury items such as perfumes and went public in 1992.Hilfiger's collections are often influenced by the fashion of music subcultures and marketed in connection with the music industry, with celebrities such as American R&B artist Aaliyah in the 1990s.",https://upload.wikimedia.org/wikipedia/commons/0/07/Tommy_Hilfiger_portrait_2009_-_Tommy_Hilfiger_%28cropped%29.jpg,Fashion,45
Victoria Caroline Beckham,"Victoria Caroline Beckham  (née Adams; born 17 April 1974) is an English fashion designer and former singer. She rose to prominence in the 1990s as a member of the girl group the Spice Girls, in which she was nicknamed Posh Spice.",https://upload.wikimedia.org/wikipedia/commons/e/e8/Victoria_Beckham_2010.jpg,Fashion,46
Marc Jacobs,"Marc Jacobs (born April 9, 1963) is an American fashion designer. He is the head designer for his own fashion label, Marc Jacobs, and formerly Marc by Marc Jacobs, a diffusion line, which was produced for approximately 15 years having been discontinued after the 2015 fall/winter collection.",https://upload.wikimedia.org/wikipedia/commons/7/7b/Marc_Jacobs_SXSW_2017_%28cropped%29.jpg,Fashion,47
Pierre Cardin,"Pierre Cardin (UK: , US: , French: [pjɛʁ kaʁdɛ̃]; born Pietro Cardin on 2 July 1922) is an Italian-born naturalised-French fashion designer. He is known for his avant-garde style and his Space Age designs.",https://upload.wikimedia.org/wikipedia/commons/9/9a/Pierre_Cardin_2010.jpg,Fashion,48
Sabyasachi Mukherjee,"Sabyasachi Mukherjee (born 23 February 1974) is an Indian fashion designer, jewellery designer and couturier from Kolkata. Since 1999, he has sold designer merchandise using the label Sabyasachi.",https://upload.wikimedia.org/wikipedia/commons/a/aa/Sabyasachi_Mukherjee.jpg,Fashion,49
Cristiano Ronaldo,"Cristiano Ronaldo dos Santos Aveiro GOIH ComM (European Portuguese: [kɾiʃˈtjɐnu ʁɔˈnaɫdu]; born 5 February 1985) is a Portuguese professional footballer who plays as a forward for Serie A club Juventus and captains the Portugal national team. Often considered the best player in the world and  widely regarded as one of the greatest players of all time, Ronaldo has won five Ballons d'Or and four European Golden Shoes, both of which are records for a European player.",https://upload.wikimedia.org/wikipedia/commons/8/8c/Cristiano_Ronaldo_2018.jpg,Sports,50
Sachin Tendulkar,Sachin Ramesh Tendulkar ( (listen); born 24 April 1973) is a former international cricketer from India and a former captain of the Indian national team. He is widely regarded as one of the greatest batsmen in the history of cricket.,https://upload.wikimedia.org/wikipedia/commons/3/3e/The_cricket_legend_Sachin_Tendulkar_at_the_Oval_Maidan_in_Mumbai_During_the_Duke_and_Duchess_of_Cambridge_Visit%2826271019082%29.jpg,Sports,51
Mahendra Singh Dhoni,"Mahendra Singh Dhoni (pronunciation  born 7 July 1981), is an Indian international cricketer who captained the Indian national team in limited-overs formats from 2007 to 2016 and in Test cricket from 2008 to 2014. He is the only captain in the history of Cricket to win all ICC trophies.",https://upload.wikimedia.org/wikipedia/commons/7/70/Mahendra_Singh_Dhoni_January_2016_%28cropped%29.jpg,Sports,52
Virat Kohli,"Virat Kohli (pronunciation ; born 5 November 1988) is an Indian cricketer who currently captains the India national team. A right-handed top-order batsman, Kohli is regarded as one of the best batsmen in the world.",https://upload.wikimedia.org/wikipedia/commons/7/7c/The_President%2C_Shri_Pranab_Mukherjee_presenting_the_Padma_Shri_Award_to_Shri_Virat_Kohli%2C_at_a_Civil_Investiture_Ceremony%2C_at_Rashtrapati_Bhavan%2C_in_New_Delhi_on_March_30%2C_2017_%28cropped%29.jpg,Sports,53
P. V. Sindhu,"Pusarla Venkata Sindhu (born 5 July 1995) is an Indian professional badminton player. Having made her international debut in 2009, she rose to a career high ranking of no.",https://upload.wikimedia.org/wikipedia/commons/7/73/PV_Sindhu_headshot.jpg,Sports,54
Lionel Messi,"Lionel Andrés Messi Cuccittini (Spanish pronunciation: [ljoˈnel anˈdɾez ˈmesi] (listen); born 24 June 1987) is an Argentine professional footballer who plays as a forward and captains both Spanish club Barcelona and the Argentina national team. Often considered the best player in the world and widely regarded as one of the greatest players of all time, Messi has won a record six Ballon d'Or awards, and a record six European Golden Shoes.",https://upload.wikimedia.org/wikipedia/commons/c/c1/Lionel_Messi_20180626.jpg,Sports,55
Saina Nehwal,"Saina Nehwal (pronunciation  , born 17 March 1990) is an Indian professional badminton singles player. A former world no.",https://upload.wikimedia.org/wikipedia/commons/7/70/Saina_Nehwal_in_2011.jpg,Sports,56
Usain Bolt,"Usain St Leo Bolt,  (; born 21 August 1986) is a Jamaican former sprinter and widely considered to be the greatest sprinter of all time. He is a world record holder in the 100 metres, 200 metres and 4 × 100 metres relay.",https://upload.wikimedia.org/wikipedia/commons/e/ef/Bolt_se_aposenta_com_medalha_de_ouro_no_4_x_100_metros_1039118-19.08.2016_frz-9565_%28cropped%29.jpg,Sports,57
Sania Mirza,Sania Mirza (Hindustani pronunciation: [ˈsaːnɪaː  ˈmɪrzaː]; born 15 November 1986) is an Indian professional tennis player. A former doubles world No.,https://upload.wikimedia.org/wikipedia/commons/8/8e/Sania_Mirza_%2835449409862%29.jpg,Sports,58
LeBron Raymone James,"LeBron Raymone James Sr. (; born December 30, 1984) is an American professional basketball player for the Los Angeles Lakers of the National Basketball Association (NBA).",https://upload.wikimedia.org/wikipedia/commons/2/25/Lebron_wizards_2017_%28cropped%29.jpg,Sports,59
K. Radhakrishnan,"Koppillil Radhakrishnan (born 29 August 1949) is an Indian space scientist who headed the Indian Space Research Organisation (ISRO) between November 2009 and December 2014 as Chairman of Space Commission, Secretary of the Department of Space and Chairman of ISRO. Prior to this, he was the Director of Vikram Sarabhai Space Centre (2007-2009) and Director of National Remote Sensing Agency (2005-2008) of the Department of Space. He had a brief stint of five years (2000-2005) in the Ministry of Earth Sciences as Director of Indian National Centre for Ocean Information Services (INCOIS).Presently, he is the Chairperson of the Board of Governors of Indian Institute of Technology (IIT), Kanpur and Chairman of the Standing Committee of the IIT Council besides being Honorary Distinguished Advisor in the Department of Space/ISRO.He is a Fellow of the Indian National Academy of Engineering; Fellow of the National Academy of Sciences, India; Honorary Life Fellow of the Institution of Engineers, India; Honorary Fellow of the Institution of Electronics and Telecommunication Engineers, India; Member of the International Academy of Astronautics; Fellow of the Andhra Pradesh Academy of Sciences; Honorary Fellow of the Kerala Academy of Sciences; Fellow of the Indian Society of Remote Sensing; and Fellow of the Indian Geophysical Union.",https://upload.wikimedia.org/wikipedia/commons/b/bc/K-Radhakrishnan-2014.jpg,Space,60
Neil deGrasse Tyson,"Neil deGrasse Tyson (; born October 5, 1958) is an American astrophysicist, cosmologist, planetary scientist, author, and science communicator. 
Since 1996, he has been the Frederick P. Rose Director of the Hayden Planetarium at the Rose Center for Earth and Space in New York City.",https://upload.wikimedia.org/wikipedia/commons/8/82/Neil_deGrasse_Tyson_in_June_2017_%28cropped%29.jpg,Space,61
William Sanford Nye,"William Sanford Nye (born November 27, 1955), popularly known as Bill Nye the Science Guy, is an American science communicator, television presenter, and mechanical engineer. He is best known as the host of the PBS and syndicated children's science show Bill Nye the Science Guy (1993–1998), the Netflix show Bill Nye Saves the World (2017–2018), and for his many subsequent appearances in popular media as a science educator.",https://upload.wikimedia.org/wikipedia/commons/c/cd/Bill_Nye_2017.jpg,Space,62
NASA,"The National Aeronautics and Space Administration (NASA; ) is an independent agency of the United States Federal Government responsible for the civilian space program, as well as aeronautics and space research.NASA was established in 1958, succeeding the National Advisory Committee for Aeronautics (NACA). The new agency was to have a distinctly civilian orientation, encouraging peaceful applications in space science.",https://upload.wikimedia.org/wikipedia/commons/a/ae/NASA_seal.svg,Space,63
ISRO,"The Indian Space Research Organisation (ISRO, ) (Hindi; IAST: bhārtīya antrikṣ anusandhān saṅgṭhan) is the space agency of the Government of India and has its headquarters in the city of Bengaluru. Its vision is to ""harness space technology for national development while pursuing space science research & planetary exploration"".",https://upload.wikimedia.org/wikipedia/commons/b/bd/Indian_Space_Research_Organisation_Logo.svg,Space,64
Alex Filippenko,"Alexei Vladimir ""Alex"" Filippenko (; born July 25, 1958) is an American astrophysicist and professor of astronomy at the University of California, Berkeley. Filippenko graduated from Dos Pueblos High School in Goleta, California.",https://upload.wikimedia.org/wikipedia/commons/7/73/Alexei_Filippenko.jpg,Space,65
Josh A. Cassada,"Josh Aaron Cassada (born July 18, 1973; CDR, USN; Ph.D) is an American physicist, test pilot, and NASA astronaut. Prior to his selection to join NASA in 2013, Cassada served as a test pilot in the US Navy, and has over 3,500 hours in more than 40 aircraft, and 23 combat missions.",https://upload.wikimedia.org/wikipedia/commons/7/7a/Josh_A._Cassada_in_2018.jpg,Space,66
Sunita Williams,"Sunita Lyn Williams (née Pandya; born September 19, 1965) is an American astronaut and United States Navy officer who formerly held the records for most spacewalks by a woman (seven) and most spacewalk time for a woman (50 hours, 40 minutes). Williams was assigned to the International Space Station as a member of Expedition 14 and Expedition 15.",https://upload.wikimedia.org/wikipedia/commons/4/4e/Sunita_Williams_in_2018.jpg,Space,67
SpaceX,"Space is the boundless three-dimensional extent in which objects and events have relative position and direction. Physical space is often conceived in three linear dimensions, although modern physicists usually consider it, with time, to be part of a boundless four-dimensional continuum known as spacetime.",https://upload.wikimedia.org/wikipedia/commons/e/ee/Iridium-4_Mission_%2825557986177%29.jpg,Space,68
Jim Bridenstine,"James Frederick Bridenstine (born June 15, 1975) is an American politician and the Administrator of the National Aeronautics and Space Administration (NASA). Bridenstine was the United States Representative for Oklahoma's 1st congressional district, based in Tulsa from January 3, 2013 to April 23, 2018.",https://upload.wikimedia.org/wikipedia/commons/6/68/NASA_Administrator_Jim_Bridenstine_Official_Portrait_%28NHQ201907240001%29.jpg,Space,69
Warren Buffett,"Warren Edward Buffett (; born August 30, 1930) is an American investor, business tycoon, and philanthropist, who is the chairman and CEO of Berkshire Hathaway. He is considered one of the most successful investors in the world and has a net worth of US$88.9 billion as of December 2019, making him the fourth-wealthiest person in the world.Buffett was born in Omaha, Nebraska.",https://upload.wikimedia.org/wikipedia/commons/5/51/Warren_Buffett_KU_Visit.jpg,Business,70
Gautam Adani,"Gautam Shantilal Adani (born 24 June 1962) is an Indian billionaire industrialist who is the chairman and founder of the Adani Group -- an Ahmedabad-based multinational conglomerate involved in port development and operations in India. Adani is the president of the Adani Foundation, which is primarily led by his wife, Priti Adani.",https://upload.wikimedia.org/wikipedia/commons/f/ff/Gautam_Adani.jpg,Business,71
Larry Ellison,"Lawrence Joseph Ellison (born August 17, 1944) is an American business magnate, investor, and philanthropist who is a co-founder and the executive chairman and chief technology officer (CTO) of Oracle Corporation. As of October 2019, he was listed by Forbes magazine as the fourth-wealthiest person in the United States and as the sixth-wealthiest in the world, with a fortune of $69.1 billion, increased from $54.5 billion in 2018.",https://upload.wikimedia.org/wikipedia/commons/0/00/Larry_Ellison_picture.png,Business,72
Charles Koch,"Charles de Ganahl Koch (; born November 1, 1935) is an American businessman and philanthropist. As of March 2019, he was ranked as the 11th-richest person in the world, with an estimated net worth of $50.5 billion.",https://upload.wikimedia.org/wikipedia/commons/8/87/Conservatism_in_the_United_States_Collage_3.jpg,Business,73
Michael Bloomberg,"Michael Rubens  Bloomberg (born February 14, 1942) is an American businessman, politician, philanthropist, and author. He is the majority owner and co-founder of Bloomberg L.P..",https://upload.wikimedia.org/wikipedia/commons/e/e2/Mike_Bloomberg_Headshot.jpg,Business,74
Anand Mahindra,"Anand Gopal Mahindra (born 1 May 1955) is an Indian billionaire businessman, and the chairman of Mahindra Group, a Mumbai-based business conglomerate. The group operates in aerospace, agribusiness, aftermarket, automotive, components, construction equipment, defence, energy, farm equipment, finance and insurance, industrial equipment, information technology, leisure and hospitality, logistics, real estate and retail.",https://upload.wikimedia.org/wikipedia/commons/7/7c/Anand_Mahindra_%281%29.jpg,Business,75
